VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,source_file
2,2017-04-27 21:44:15,2017-04-27 22:05:56,N,1,43,200,5,10.52,30.0,0.5,0.5,0.0,2.64,,0.3,33.94,2,1,,green_tripdata_2017-04.parquet
2,2017-05-04 21:49:15,2017-05-04 22:04:39,N,1,166,200,4,7.42,22.5,0.5,0.5,0.0,2.64,,0.3,26.44,2,1,,green_tripdata_2017-05.parquet
1,2017-05-05 21:50:29,2017-05-05 22:04:42,N,1,42,200,3,7.5,22.0,0.5,0.5,0.0,2.64,,0.3,25.94,2,1,,green_tripdata_2017-05.parquet
2,2017-06-08 21:12:18,2017-06-08 21:22:07,N,1,243,200,3,4.61,15.0,0.5,0.5,0.0,2.64,,0.3,18.94,2,1,,green_tripdata_2017-06.parquet
2,2017-07-06 21:42:05,2017-07-06 22:00:20,N,1,166,200,5,8.4,25.0,0.5,0.5,0.0,2.64,,0.3,28.94,2,1,,green_tripdata_2017-07.parquet
2,2017-12-15 20:55:00,2017-12-15 21:12:09,N,1,116,200,5,7.16,22.5,0.5,0.5,0.0,2.64,,0.3,26.44,2,1,,green_tripdata_2017-12.parquet
2,2017-12-16 20:19:08,2017-12-16 20:56:57,N,1,33,200,5,17.35,47.5,0.5,0.5,0.0,2.64,,0.3,51.44,2,1,,green_tripdata_2017-12.parquet
2,2017-11-21 20:24:06,2017-11-21 20:47:30,N,1,166,200,5,6.87,22.5,0.5,0.5,0.0,2.64,,0.3,26.44,2,1,,green_tripdata_2017-11.parquet
2,2017-11-29 21:10:30,2017-11-29 21:35:54,N,1,41,200,3,8.58,27.0,0.5,0.5,0.0,2.64,,0.3,30.94,2,1,,green_tripdata_2017-11.parquet
2,2017-06-26 22:46:59,2017-06-26 23:04:41,N,1,166,200,3,8.27,25.0,0.5,0.5,0.0,2.64,,0.3,28.94,1,1,,green_tripdata_2017-06.parquet
1,2017-03-29 10:12:54,2017-03-29 10:25:04,N,1,244,200,2,4.6,15.5,0.5,0.5,0.0,2.64,,0.3,19.44,2,1,,green_tripdata_2017-03.parquet
2,2017-03-31 22:40:09,2017-03-31 22:47:59,N,1,244,200,5,3.9,12.5,0.5,0.5,0.0,2.64,,0.3,16.44,2,1,,green_tripdata_2017-03.parquet
2,2017-04-19 00:04:24,2017-04-19 00:15:21,N,1,244,200,2,5.82,17.5,0.5,0.5,0.0,2.64,,0.3,21.44,2,1,,green_tripdata_2017-04.parquet
2,2017-04-24 22:22:58,2017-04-24 22:32:41,N,1,244,200,2,3.94,13.5,0.5,0.5,0.0,2.64,,0.3,17.44,2,1,,green_tripdata_2017-04.parquet
2,2017-05-06 22:37:10,2017-05-06 22:47:48,N,1,244,200,2,4.5,14.5,0.5,0.5,0.0,2.64,,0.3,18.44,2,1,,green_tripdata_2017-05.parquet
2,2017-06-05 20:20:13,2017-06-05 20:32:24,N,1,244,200,2,5.26,16.0,0.5,0.5,0.0,2.64,,0.3,19.94,2,1,,green_tripdata_2017-06.parquet
1,2017-06-22 00:05:23,2017-06-22 00:16:42,N,1,244,200,2,6.0,18.0,0.5,0.5,0.0,2.64,,0.3,21.94,2,1,,green_tripdata_2017-06.parquet
2,2017-10-24 20:54:44,2017-10-24 21:06:06,N,1,244,200,2,4.72,15.0,0.5,0.5,0.0,2.64,,0.3,18.94,2,1,,green_tripdata_2017-10.parquet
1,2017-10-27 00:37:48,2017-10-27 01:00:15,N,1,244,200,2,6.2,22.0,0.5,0.5,0.0,2.64,,0.3,25.94,3,1,,green_tripdata_2017-10.parquet
2,2017-07-01 01:20:12,2017-07-01 01:31:39,N,1,244,200,2,6.15,18.5,0.5,0.5,0.0,2.64,,0.3,22.44,2,1,,green_tripdata_2017-07.parquet
2,2017-07-30 00:06:19,2017-07-30 00:17:12,N,1,244,200,2,4.52,15.5,0.5,0.5,0.0,2.64,,0.3,19.44,2,1,,green_tripdata_2017-07.parquet
1,2017-12-31 00:32:18,2017-12-31 00:41:44,N,1,244,200,2,4.5,14.0,0.5,0.5,0.0,2.64,,0.3,17.94,2,1,,green_tripdata_2017-12.parquet
2,2017-09-24 04:17:50,2017-09-24 04:27:01,N,1,244,200,2,3.85,13.0,0.5,0.5,0.0,2.64,,0.3,16.94,2,1,,green_tripdata_2017-09.parquet
2,2017-05-20 21:51:23,2017-05-20 22:14:00,N,1,31,116,6,11.27,32.0,0.5,0.5,0.0,2.64,,0.3,35.94,2,1,,green_tripdata_2017-05.parquet
2,2017-06-03 22:14:37,2017-06-03 22:47:14,N,1,31,246,6,16.55,47.0,0.5,0.5,0.0,2.64,,0.3,50.94,2,1,,green_tripdata_2017-06.parquet
2,2017-06-16 23:53:48,2017-06-17 00:12:59,N,1,31,243,5,10.8,30.5,0.5,0.5,0.0,2.64,,0.3,34.44,1,1,,green_tripdata_2017-06.parquet
2,2017-06-24 21:32:22,2017-06-24 22:06:32,N,1,31,230,6,16.3,47.0,0.5,0.5,0.0,2.64,,0.3,50.94,2,1,,green_tripdata_2017-06.parquet
2,2017-10-07 20:24:29,2017-10-07 20:59:51,N,1,31,161,5,16.09,47.5,0.5,0.5,0.0,2.64,,0.3,51.44,2,1,,green_tripdata_2017-10.parquet
2,2017-10-12 21:01:37,2017-10-12 21:27:59,N,1,31,230,5,15.98,44.5,0.5,0.5,0.0,2.64,,0.3,48.44,2,1,,green_tripdata_2017-10.parquet
2,2017-10-13 21:47:14,2017-10-13 22:24:45,N,1,31,249,5,17.66,51.5,0.5,0.5,0.0,2.64,,0.3,55.44,2,1,,green_tripdata_2017-10.parquet
2,2017-10-21 20:24:18,2017-10-21 20:54:58,N,1,31,163,5,16.01,45.5,0.5,0.5,0.0,2.64,,0.3,49.44,2,1,,green_tripdata_2017-10.parquet
2,2017-10-28 20:12:25,2017-10-28 20:45:31,N,1,31,142,5,15.22,45.5,0.5,0.5,0.0,2.64,,0.3,49.44,2,1,,green_tripdata_2017-10.parquet
2,2017-07-14 21:11:59,2017-07-14 21:34:41,N,1,31,243,6,9.8,29.5,0.5,0.5,0.0,2.64,,0.3,33.44,2,1,,green_tripdata_2017-07.parquet
2,2017-09-21 21:03:05,2017-09-21 21:23:00,N,1,31,116,5,10.38,29.5,0.5,0.5,0.0,2.64,,0.3,33.44,2,1,,green_tripdata_2017-09.parquet
2,2017-10-23 03:30:59,2017-10-23 04:04:56,N,1,244,166,2,15.03,44.5,0.5,0.5,0.0,2.64,,0.3,48.44,2,1,,green_tripdata_2017-10.parquet
2,2017-10-01 21:08:38,2017-10-01 22:49:58,N,1,200,165,2,22.58,84.5,0.5,0.5,0.0,2.64,,0.3,88.44,1,1,,green_tripdata_2017-10.parquet
2,2017-10-13 21:56:54,2017-10-13 22:16:44,N,1,152,18,2,9.92,29.0,0.5,0.5,0.0,2.64,,0.3,32.94,2,1,,green_tripdata_2017-10.parquet
2,2017-10-15 22:23:08,2017-10-15 22:56:43,N,1,200,262,2,12.66,37.5,0.5,0.5,0.0,2.64,,0.3,41.44,1,1,,green_tripdata_2017-10.parquet
2,2017-10-31 21:18:44,2017-10-31 21:40:02,N,1,166,153,2,6.97,23.5,0.5,0.5,0.0,2.64,,0.3,27.44,1,1,,green_tripdata_2017-10.parquet
2,2017-09-08 20:18:05,2017-09-08 20:39:07,N,1,127,240,2,5.54,19.5,0.5,0.5,0.0,2.64,,0.3,23.44,2,1,,green_tripdata_2017-09.parquet
2,2017-09-30 00:22:49,2017-09-30 00:43:11,N,1,116,18,2,9.35,28.5,0.5,0.5,0.0,2.64,,0.3,32.44,1,1,,green_tripdata_2017-09.parquet
1,2017-11-03 01:27:37,2017-11-03 01:49:41,N,1,244,265,2,13.2,36.0,0.5,0.5,0.0,2.64,,0.3,39.94,2,1,,green_tripdata_2017-11.parquet
2,2017-11-22 00:15:17,2017-11-22 00:27:25,N,1,116,240,2,7.05,20.5,0.5,0.5,0.0,2.64,,0.3,24.44,2,1,,green_tripdata_2017-11.parquet
1,2017-11-22 21:51:25,2017-11-22 22:09:09,N,1,166,18,2,9.9,28.5,0.5,0.5,0.0,2.64,,0.3,32.44,2,1,,green_tripdata_2017-11.parquet
2,2017-04-04 02:06:55,2017-04-04 02:33:32,N,1,74,265,6,12.98,37.0,0.5,0.5,0.0,2.64,,0.3,40.94,2,1,,green_tripdata_2017-04.parquet
2,2017-06-16 22:39:05,2017-06-16 23:18:32,N,1,41,265,6,14.3,43.5,0.5,0.5,0.0,2.64,,0.3,47.44,2,1,,green_tripdata_2017-06.parquet
2,2017-10-18 21:36:57,2017-10-18 21:58:44,N,1,116,174,5,9.54,28.5,0.5,0.5,0.0,2.64,,0.3,32.44,1,1,,green_tripdata_2017-10.parquet
2,2017-07-30 21:06:37,2017-07-30 21:20:50,N,1,244,174,3,6.94,21.0,0.5,0.5,0.0,2.64,,0.3,24.94,1,1,,green_tripdata_2017-07.parquet
2,2017-07-10 20:38:17,2017-07-10 21:06:44,N,1,75,265,5,17.07,46.5,0.5,0.5,0.0,2.64,,0.3,50.44,2,1,,green_tripdata_2017-07.parquet
2,2017-12-24 20:21:53,2017-12-24 20:38:34,N,1,174,152,6,9.82,27.5,0.5,0.5,0.0,2.64,,0.3,31.44,1,1,,green_tripdata_2017-12.parquet
2,2017-12-26 00:56:13,2017-12-26 01:11:52,N,1,244,18,4,7.87,23.5,0.5,0.5,0.0,2.64,,0.3,27.44,2,1,,green_tripdata_2017-12.parquet
2,2017-09-16 22:48:49,2017-09-16 23:14:05,N,1,128,163,5,9.12,27.5,0.5,0.5,0.0,2.64,,0.3,31.44,1,1,,green_tripdata_2017-09.parquet
2,2017-03-25 21:17:45,2017-03-25 21:51:36,N,1,7,32,2,14.99,44.0,0.5,0.5,0.0,11.52,,0.3,56.82,1,1,,green_tripdata_2017-03.parquet
2,2017-03-26 01:14:57,2017-03-26 01:51:07,N,1,92,82,2,17.18,48.0,0.5,0.5,0.0,11.52,,0.3,60.82,1,1,,green_tripdata_2017-03.parquet
2,2017-04-29 03:59:01,2017-04-29 05:00:16,N,1,82,260,6,34.39,91.5,0.5,0.5,0.0,11.52,,0.3,104.32,1,1,,green_tripdata_2017-04.parquet
1,2017-05-13 23:55:31,2017-05-14 00:35:14,N,1,112,23,2,20.7,57.5,0.5,0.5,0.0,11.52,,0.3,70.32,3,1,,green_tripdata_2017-05.parquet
2,2017-05-15 05:32:01,2017-05-15 06:30:21,N,1,129,179,2,18.99,59.5,0.5,0.5,0.0,11.52,,0.3,72.32,1,1,,green_tripdata_2017-05.parquet
2,2017-05-18 23:13:31,2017-05-18 23:41:54,N,1,97,206,2,14.95,41.0,0.5,0.5,0.0,11.52,,0.3,53.82,1,1,,green_tripdata_2017-05.parquet
2,2017-06-11 02:31:33,2017-06-11 03:16:30,N,1,7,172,5,25.86,69.5,0.5,0.5,0.0,11.52,,0.3,82.32,1,1,,green_tripdata_2017-06.parquet
1,2017-06-11 02:30:23,2017-06-11 03:19:57,N,1,7,245,2,23.6,65.5,0.5,0.5,0.0,11.52,,0.3,78.32,1,1,,green_tripdata_2017-06.parquet
1,2017-06-16 03:28:42,2017-06-16 04:18:36,N,1,82,173,2,20.9,62.0,0.5,0.5,0.0,11.52,,0.3,74.82,1,1,,green_tripdata_2017-06.parquet
2,2017-10-22 20:24:29,2017-10-22 20:52:57,N,1,210,206,2,13.24,37.5,0.5,0.5,0.0,11.52,,0.3,50.32,1,1,,green_tripdata_2017-10.parquet
2,2017-10-22 20:55:42,2017-10-22 23:13:42,N,1,61,6,3,23.12,83.0,0.5,0.5,0.0,11.52,,0.3,95.82,1,1,,green_tripdata_2017-10.parquet
2,2017-07-01 03:21:28,2017-07-01 03:52:08,N,1,130,228,3,19.92,54.5,0.5,0.5,0.0,11.52,,0.3,67.32,1,1,,green_tripdata_2017-07.parquet
2,2017-09-08 21:16:09,2017-09-08 22:53:26,N,1,93,132,2,33.32,106.0,0.5,0.5,0.0,11.52,,0.3,118.82,1,1,,green_tripdata_2017-09.parquet
1,2017-09-23 00:07:57,2017-09-23 00:35:57,N,1,196,127,2,15.1,42.5,0.5,0.5,0.0,11.52,,0.3,55.32,1,1,,green_tripdata_2017-09.parquet
2,2017-11-04 02:04:09,2017-11-04 02:27:11,N,1,37,221,2,13.97,39.0,0.5,0.5,0.0,11.52,,0.3,53.77,1,1,,green_tripdata_2017-11.parquet
2,2017-03-31 23:39:38,2017-04-01 00:33:56,N,1,40,109,5,15.48,54.0,0.5,0.5,0.0,11.52,,0.3,66.82,2,1,,green_tripdata_2017-03.parquet
2,2017-04-13 02:33:51,2017-04-13 03:21:22,N,1,156,119,5,29.84,81.0,0.5,0.5,0.0,11.52,,0.3,93.82,2,1,,green_tripdata_2017-04.parquet
2,2017-04-16 22:03:05,2017-04-16 22:51:55,N,1,187,82,5,26.03,70.5,0.5,0.5,0.0,11.52,,0.3,83.32,2,1,,green_tripdata_2017-04.parquet
2,2017-04-19 05:03:34,2017-04-19 05:36:13,N,1,156,79,5,19.22,53.0,0.5,0.5,0.0,11.52,,0.3,65.82,2,1,,green_tripdata_2017-04.parquet
2,2017-04-21 21:19:44,2017-04-21 21:59:58,N,1,206,216,5,25.08,67.0,0.5,0.5,0.0,11.52,,0.3,79.82,2,1,,green_tripdata_2017-04.parquet
2,2017-04-29 01:19:15,2017-04-29 01:47:43,N,1,97,221,5,14.03,40.0,0.5,0.5,0.0,11.52,,0.3,52.82,2,1,,green_tripdata_2017-04.parquet
2,2017-05-03 05:28:58,2017-05-03 06:11:50,N,1,206,217,5,14.1,45.0,0.5,0.5,0.0,11.52,,0.3,57.82,2,1,,green_tripdata_2017-05.parquet
2,2017-05-23 21:02:37,2017-05-23 21:21:17,N,1,195,115,5,9.28,27.5,0.5,0.5,0.0,11.52,,0.3,40.32,2,1,,green_tripdata_2017-05.parquet
2,2017-06-05 21:27:10,2017-06-05 21:45:19,N,1,181,221,5,9.47,27.5,0.5,0.5,0.0,11.52,,0.3,40.32,2,1,,green_tripdata_2017-06.parquet
2,2017-06-09 05:29:33,2017-06-09 06:16:26,N,1,187,132,5,28.49,79.0,0.5,0.5,0.0,11.52,,0.3,91.82,2,1,,green_tripdata_2017-06.parquet
2,2017-10-01 03:05:05,2017-10-01 03:42:30,N,1,255,67,5,20.14,55.0,0.5,0.5,0.0,11.52,,0.3,67.82,2,1,,green_tripdata_2017-10.parquet
2,2017-10-03 21:42:50,2017-10-03 22:07:47,N,1,181,206,5,11.4,34.0,0.5,0.5,0.0,11.52,,0.3,46.82,2,1,,green_tripdata_2017-10.parquet
2,2017-10-07 05:39:09,2017-10-07 06:10:08,N,1,37,187,5,20.66,55.0,0.5,0.5,0.0,11.52,,0.3,67.82,2,1,,green_tripdata_2017-10.parquet
2,2017-10-22 02:32:59,2017-10-22 03:05:46,N,1,210,109,5,16.01,44.5,0.5,0.5,0.0,11.52,,0.3,57.32,2,1,,green_tripdata_2017-10.parquet
2,2017-12-11 03:46:26,2017-12-11 04:21:48,N,1,255,109,5,20.4,54.5,0.5,0.5,0.0,11.52,,0.3,67.32,2,1,,green_tripdata_2017-12.parquet
2,2017-12-17 21:20:33,2017-12-17 21:43:57,N,1,65,115,5,11.05,32.5,0.5,0.5,0.0,11.52,,0.3,45.32,2,1,,green_tripdata_2017-12.parquet
2,2017-11-12 03:25:22,2017-11-12 03:37:55,N,1,14,23,5,8.77,24.5,0.5,0.5,0.0,11.52,,0.3,37.32,2,1,,green_tripdata_2017-11.parquet
2,2017-03-28 20:53:53,2017-03-28 21:25:36,N,1,181,118,2,14.84,42.0,0.5,0.5,0.0,11.52,,0.3,54.82,2,1,,green_tripdata_2017-03.parquet
1,2017-05-03 03:50:42,2017-05-03 04:08:16,N,1,33,23,2,12.5,34.0,0.5,0.5,0.0,11.52,,0.3,46.82,2,1,,green_tripdata_2017-05.parquet
2,2017-05-19 23:16:53,2017-05-20 01:29:43,N,1,42,208,2,21.43,98.0,0.5,0.5,0.0,11.52,,0.3,110.82,2,1,,green_tripdata_2017-05.parquet
1,2017-06-26 03:25:43,2017-06-26 03:45:38,N,1,129,234,2,7.7,24.0,0.5,0.5,0.0,11.52,,0.3,36.82,2,1,,green_tripdata_2017-06.parquet
1,2017-06-30 20:53:18,2017-06-30 21:36:45,N,1,49,156,2,17.4,51.5,0.5,0.5,0.0,11.52,,0.3,64.32,2,1,,green_tripdata_2017-06.parquet
2,2017-07-11 04:46:09,2017-07-11 05:19:32,N,1,92,156,2,28.14,73.0,0.5,0.5,0.0,11.52,,0.3,85.82,2,1,,green_tripdata_2017-07.parquet
2,2017-07-22 23:26:01,2017-07-22 23:58:39,N,1,97,245,2,13.62,39.5,0.5,0.5,0.0,11.52,,0.3,52.32,2,1,,green_tripdata_2017-07.parquet
2,2017-12-11 04:45:01,2017-12-11 05:07:40,N,1,129,116,2,9.14,28.0,0.5,0.5,0.0,11.52,,0.3,40.82,2,1,,green_tripdata_2017-12.parquet
2,2017-12-11 21:25:07,2017-12-11 21:50:11,N,1,65,245,2,14.74,40.0,0.5,0.5,0.0,11.52,,0.3,52.82,2,1,,green_tripdata_2017-12.parquet
2,2017-09-15 00:34:00,2017-09-15 00:42:10,N,1,14,6,2,3.23,11.5,0.5,0.5,0.0,11.52,,0.3,24.32,2,1,,green_tripdata_2017-09.parquet
1,2017-09-15 21:40:00,2017-09-15 22:37:54,N,1,244,172,2,23.4,68.0,0.5,0.5,0.0,11.52,,0.3,80.82,2,1,,green_tripdata_2017-09.parquet
1,2017-09-17 02:13:08,2017-09-17 02:35:05,N,1,255,221,2,13.5,37.0,0.5,0.5,0.0,11.52,,0.3,49.82,2,1,,green_tripdata_2017-09.parquet
2,2017-11-03 23:18:18,2017-11-03 23:44:00,N,1,66,118,2,13.07,36.0,0.5,0.5,0.0,11.52,,0.3,48.82,2,1,,green_tripdata_2017-11.parquet
2,2017-11-04 00:18:23,2017-11-04 00:48:25,N,1,25,118,2,16.17,45.5,0.5,0.5,0.0,11.52,,0.3,58.32,2,1,,green_tripdata_2017-11.parquet
1,2017-11-25 01:27:01,2017-11-25 01:45:02,N,1,106,214,2,9.3,28.0,0.5,0.5,0.0,11.52,,0.3,40.82,2,1,,green_tripdata_2017-11.parquet
1,2017-04-01 04:50:48,2017-04-01 05:33:36,N,1,59,60,3,20.0,57.5,0.5,0.5,0.0,11.52,,0.3,70.32,2,1,,green_tripdata_2017-04.parquet
2,2017-04-01 05:23:54,2017-04-01 05:46:19,N,1,112,221,3,14.92,40.0,0.5,0.5,0.0,11.52,,0.3,52.82,2,1,,green_tripdata_2017-04.parquet
1,2017-04-29 19:55:19,2017-04-29 20:38:17,N,1,25,206,3,13.3,43.0,0.5,0.5,0.0,11.52,,0.3,55.82,2,1,,green_tripdata_2017-04.parquet
2,2017-05-14 00:21:28,2017-05-14 00:57:40,N,1,25,172,3,13.26,41.0,0.5,0.5,0.0,11.52,,0.3,53.82,2,1,,green_tripdata_2017-05.parquet
1,2017-05-19 22:42:19,2017-05-19 23:09:53,N,1,181,125,3,6.8,25.5,0.5,0.5,0.0,11.52,,0.3,38.32,2,1,,green_tripdata_2017-05.parquet
1,2017-06-30 01:24:33,2017-06-30 01:56:49,N,1,83,250,3,14.5,42.0,0.5,0.5,0.0,11.52,,0.3,54.82,2,1,,green_tripdata_2017-06.parquet
2,2017-10-08 02:03:01,2017-10-08 03:05:41,N,1,37,206,3,35.86,97.5,0.5,0.5,0.0,11.52,,0.3,110.32,2,1,,green_tripdata_2017-10.parquet
2,2017-10-14 20:18:34,2017-10-14 22:47:31,N,1,21,115,3,13.65,85.0,0.5,0.5,0.0,11.52,,0.3,97.82,2,1,,green_tripdata_2017-10.parquet
2,2017-10-31 22:57:51,2017-10-31 23:09:22,N,1,14,221,3,4.38,15.0,0.5,0.5,0.0,11.52,,0.3,27.82,2,1,,green_tripdata_2017-10.parquet
2,2017-07-01 22:35:42,2017-07-01 22:54:17,N,1,228,245,3,8.28,25.0,0.5,0.5,0.0,11.52,,0.3,37.82,2,1,,green_tripdata_2017-07.parquet
2,2017-07-14 00:19:40,2017-07-14 01:00:39,N,1,255,84,3,20.76,57.0,0.5,0.5,0.0,11.52,,0.3,69.82,2,1,,green_tripdata_2017-07.parquet
2,2017-07-22 20:21:47,2017-07-22 21:11:18,N,1,82,187,3,24.77,67.5,0.5,0.5,0.0,11.52,,0.3,80.32,2,1,,green_tripdata_2017-07.parquet
1,2017-11-18 01:48:28,2017-11-18 02:24:07,N,1,173,247,3,10.8,35.0,0.5,0.5,0.0,11.52,,0.3,47.82,2,1,,green_tripdata_2017-11.parquet
2,2017-04-08 20:52:40,2017-04-08 22:24:40,N,1,6,260,6,0.0,48.0,0.5,0.5,0.0,11.52,,0.3,60.82,2,1,,green_tripdata_2017-04.parquet
2,2017-04-09 02:19:54,2017-04-09 02:47:57,N,1,255,23,4,19.46,52.0,0.5,0.5,0.0,11.52,,0.3,64.82,2,1,,green_tripdata_2017-04.parquet
2,2017-05-08 06:01:38,2017-05-08 06:39:50,N,1,156,89,6,21.54,58.5,0.5,0.5,0.0,11.52,,0.3,71.32,2,1,,green_tripdata_2017-05.parquet
1,2017-10-05 21:19:37,2017-10-05 21:50:57,N,1,106,156,4,14.8,43.0,0.5,0.5,0.0,11.52,,0.3,55.82,2,1,,green_tripdata_2017-10.parquet
2,2017-10-18 20:48:46,2017-10-18 21:18:23,N,1,97,118,6,13.55,38.5,0.5,0.5,0.0,11.52,,0.3,51.32,2,1,,green_tripdata_2017-10.parquet
2,2017-07-25 05:45:15,2017-07-25 06:25:51,N,1,206,132,6,26.43,72.0,0.5,0.5,0.0,11.52,,0.3,84.82,2,1,,green_tripdata_2017-07.parquet
2,2017-09-07 20:22:20,2017-09-07 20:51:25,N,1,150,14,4,13.3,39.0,0.5,0.5,0.0,11.52,,0.3,51.82,2,1,,green_tripdata_2017-09.parquet
2,2017-11-04 02:21:54,2017-11-04 02:53:14,N,1,146,221,6,20.98,56.0,0.5,0.5,0.0,11.52,,0.3,68.82,2,1,,green_tripdata_2017-11.parquet
2,2017-03-05 05:59:33,2017-03-05 07:08:08,N,1,82,265,5,44.95,118.0,0.5,0.5,0.0,21.58,,0.3,140.88,2,1,,green_tripdata_2017-03.parquet
2,2017-01-08 23:11:29,2017-01-08 23:40:37,N,1,255,265,3,8.12,26.0,0.5,0.5,0.0,15.0,,0.3,42.3,2,1,,green_tripdata_2017-01.parquet
2,2017-02-20 21:02:35,2017-02-20 21:51:25,N,1,210,265,5,32.03,85.0,0.5,0.5,0.0,21.58,,0.3,107.88,2,1,,green_tripdata_2017-02.parquet
2,2017-10-03 03:51:45,2017-10-03 04:37:52,N,1,36,265,6,18.02,53.5,0.5,0.5,0.0,16.26,,0.3,71.06,2,1,,green_tripdata_2017-10.parquet
2,2017-12-21 02:53:10,2017-12-21 03:31:18,N,1,256,265,6,21.45,58.5,0.5,0.5,0.0,15.0,,0.3,74.8,2,1,,green_tripdata_2017-12.parquet
2,2017-03-04 20:51:25,2017-03-04 21:52:05,N,1,243,265,5,25.85,76.5,0.5,0.5,0.0,10.5,,0.3,88.3,2,1,,green_tripdata_2017-03.parquet
2,2017-03-23 04:22:29,2017-03-23 04:55:56,N,1,168,265,5,20.92,56.0,0.5,0.5,0.0,10.5,,0.3,67.8,2,1,,green_tripdata_2017-03.parquet
2,2017-03-26 00:34:22,2017-03-26 01:01:25,N,1,256,265,5,6.05,22.5,0.5,0.5,0.0,10.5,,0.3,34.3,2,1,,green_tripdata_2017-03.parquet
1,2017-04-17 04:59:21,2017-04-17 06:02:47,N,1,244,265,3,49.7,127.5,0.5,0.5,0.0,10.5,,0.3,139.3,2,1,,green_tripdata_2017-04.parquet
2,2017-04-23 00:23:55,2017-04-23 01:07:05,N,1,25,265,3,11.71,37.5,0.5,0.5,0.0,10.5,,0.3,49.3,2,1,,green_tripdata_2017-04.parquet
2,2017-05-21 04:10:21,2017-05-21 04:28:58,N,1,256,265,6,6.99,22.5,0.5,0.5,0.0,10.5,,0.3,34.3,2,1,,green_tripdata_2017-05.parquet
2,2017-01-04 23:11:32,2017-01-04 23:32:53,N,1,25,265,6,5.62,19.5,0.5,0.5,0.0,10.5,,0.3,31.3,2,1,,green_tripdata_2017-01.parquet
2,2017-02-20 01:04:33,2017-02-21 00:16:32,N,1,129,265,4,22.91,62.5,0.5,0.5,0.0,10.5,,0.3,74.3,2,1,,green_tripdata_2017-02.parquet
2,2017-06-13 21:35:30,2017-06-13 22:12:08,N,1,42,265,3,23.39,62.0,0.5,0.5,0.0,10.5,,0.3,73.8,2,1,,green_tripdata_2017-06.parquet
2,2017-10-27 23:03:43,2017-10-27 23:41:40,N,1,41,265,5,13.65,39.5,0.5,0.5,0.0,10.5,,0.3,51.3,2,1,,green_tripdata_2017-10.parquet
1,2017-09-21 01:51:02,2017-09-21 02:25:27,N,1,244,265,3,25.3,66.5,0.5,0.5,0.0,10.5,,0.3,78.3,2,1,,green_tripdata_2017-09.parquet
2,2017-09-30 02:25:36,2017-09-30 02:46:12,N,1,256,265,3,6.33,21.0,0.5,0.5,0.0,10.5,,0.3,32.8,2,1,,green_tripdata_2017-09.parquet
2,2017-04-30 00:19:22,2017-04-30 00:55:52,N,1,95,117,6,12.59,39.5,0.5,0.5,0.0,2.16,,0.3,42.96,2,1,,green_tripdata_2017-04.parquet
2,2017-04-19 20:59:04,2017-04-19 21:41:27,N,1,82,117,3,11.89,40.5,0.5,0.5,0.0,2.16,,0.3,43.96,2,1,,green_tripdata_2017-04.parquet
2,2017-04-02 05:26:40,2017-04-02 05:42:26,N,1,210,201,5,8.37,24.0,0.5,0.5,0.0,2.16,,0.3,27.46,2,1,,green_tripdata_2017-04.parquet
2,2017-04-04 20:26:58,2017-04-04 20:43:51,N,1,210,27,5,7.8,22.5,0.5,0.5,0.0,2.16,,0.3,25.96,2,1,,green_tripdata_2017-04.parquet
2,2017-05-08 22:00:22,2017-05-08 22:42:18,N,1,93,201,6,20.64,57.5,0.5,0.5,0.0,2.16,,0.3,60.96,2,1,,green_tripdata_2017-05.parquet
2,2017-05-10 02:51:10,2017-05-10 03:24:21,N,1,7,201,5,19.74,54.0,0.5,0.5,0.0,2.16,,0.3,57.46,2,1,,green_tripdata_2017-05.parquet
1,2017-06-17 22:10:08,2017-06-17 22:58:49,N,1,82,201,3,13.0,44.0,0.5,0.5,0.0,2.16,,0.3,47.46,2,1,,green_tripdata_2017-06.parquet
1,2017-06-17 22:17:45,2017-06-17 23:36:06,N,1,253,27,4,24.1,76.0,0.5,0.5,0.0,2.16,,0.3,79.46,2,1,,green_tripdata_2017-06.parquet
2,2017-10-08 04:36:44,2017-10-08 05:03:10,N,1,82,201,3,11.81,34.5,0.5,0.5,0.0,2.16,,0.3,37.96,2,1,,green_tripdata_2017-10.parquet
2,2017-07-29 22:23:07,2017-07-29 22:50:08,N,1,55,27,5,10.65,32.0,0.5,0.5,0.0,2.16,,0.3,35.46,2,1,,green_tripdata_2017-07.parquet
2,2017-12-12 20:51:38,2017-12-12 21:07:21,N,1,210,27,5,7.21,21.5,0.5,0.5,0.0,2.16,,0.3,24.96,2,1,,green_tripdata_2017-12.parquet
2,2017-09-08 20:51:53,2017-09-08 21:35:29,N,1,97,117,5,13.72,43.0,0.5,0.5,0.0,2.16,,0.3,46.46,2,1,,green_tripdata_2017-09.parquet
2,2017-11-24 20:46:43,2017-11-24 21:27:48,N,1,196,117,5,11.94,38.5,0.5,0.5,0.0,2.16,,0.3,41.96,2,1,,green_tripdata_2017-11.parquet
